Id,Sentiment
26628,Negative
26629,Positive
26630,Positive
26631,Negative
26632,Extremely Positive
26633,Neutral
26634,Neutral
26635,Extremely Positive
26636,Positive
26637,Positive
26638,Positive
26639,Negative
26640,Extremely Negative
26641,Negative
26642,Extremely Negative
26643,Extremely Positive
26644,Extremely Negative
26645,Extremely Negative
26646,Extremely Positive
26647,Neutral
26648,Positive
26649,Extremely Negative
26650,Neutral
26651,Extremely Positive
26652,Negative
26653,Extremely Positive
26654,Negative
26655,Extremely Negative
26656,Neutral
26657,Negative
26658,Positive
26659,Positive
26660,Negative
26661,Negative
26662,Neutral
26663,Positive
26664,Negative
26665,Neutral
26666,Negative
26667,Positive
26668,Negative
26669,Neutral
26670,Positive
26671,Extremely Positive
26672,Positive
26673,Negative
26674,Negative
26675,Neutral
26676,Negative
26677,Negative
26678,Negative
26679,Extremely Positive
26680,Positive
26681,Neutral
26682,Negative
26683,Extremely Positive
26684,Extremely Negative
26685,Neutral
26686,Extremely Positive
26687,Negative
26688,Positive
26689,Neutral
26690,Positive
26691,Positive
26692,Positive
26693,Negative
26694,Positive
26695,Positive
26696,Positive
26697,Positive
26698,Negative
26699,Extremely Positive
26700,Negative
26701,Positive
26702,Negative
26703,Extremely Positive
26704,Extremely Positive
26705,Positive
26706,Positive
26707,Negative
26708,Extremely Negative
26709,Extremely Positive
26710,Positive
26711,Neutral
26712,Extremely Positive
26713,Extremely Positive
26714,Positive
26715,Extremely Positive
26716,Positive
26717,Negative
26718,Extremely Positive
26719,Positive
26720,Extremely Negative
26721,Negative
26722,Extremely Negative
26723,Extremely Positive
26724,Neutral
26725,Positive
26726,Extremely Positive
26727,Positive
26728,Neutral
26729,Positive
26730,Positive
26731,Positive
26732,Extremely Positive
26733,Neutral
26734,Positive
26735,Negative
26736,Positive
26737,Positive
26738,Neutral
26739,Extremely Positive
26740,Negative
26741,Positive
26742,Extremely Positive
26743,Negative
26744,Positive
26745,Extremely Positive
26746,Negative
26747,Neutral
26748,Positive
26749,Neutral
26750,Negative
26751,Positive
26752,Extremely Positive
26753,Negative
26754,Negative
26755,Positive
26756,Neutral
26757,Positive
26758,Negative
26759,Extremely Positive
26760,Extremely Negative
26761,Negative
26762,Negative
26763,Negative
26764,Positive
26765,Negative
26766,Negative
26767,Extremely Negative
26768,Negative
26769,Positive
26770,Positive
26771,Neutral
26772,Extremely Negative
26773,Negative
26774,Negative
26775,Extremely Negative
26776,Positive
26777,Neutral
26778,Negative
26779,Extremely Positive
26780,Positive
26781,Positive
26782,Positive
26783,Positive
26784,Neutral
26785,Neutral
26786,Negative
26787,Negative
26788,Extremely Negative
26789,Positive
26790,Neutral
26791,Extremely Negative
26792,Extremely Negative
26793,Extremely Negative
26794,Negative
26795,Positive
26796,Extremely Negative
26797,Positive
26798,Positive
26799,Positive
26800,Neutral
26801,Positive
26802,Negative
26803,Positive
26804,Positive
26805,Neutral
26806,Extremely Positive
26807,Negative
26808,Positive
26809,Neutral
26810,Negative
26811,Negative
26812,Extremely Negative
26813,Negative
26814,Extremely Positive
26815,Extremely Negative
26816,Extremely Negative
26817,Positive
26818,Extremely Negative
26819,Positive
26820,Extremely Negative
26821,Positive
26822,Positive
26823,Extremely Negative
26824,Positive
26825,Negative
26826,Extremely Negative
26827,Extremely Negative
26828,Negative
26829,Positive
26830,Positive
26831,Extremely Negative
26832,Neutral
26833,Negative
26834,Positive
26835,Extremely Positive
26836,Negative
26837,Neutral
26838,Neutral
26839,Extremely Negative
26840,Extremely Positive
26841,Extremely Negative
26842,Extremely Negative
26843,Extremely Positive
26844,Positive
26845,Positive
26846,Neutral
26847,Positive
26848,Extremely Positive
26849,Extremely Positive
26850,Positive
26851,Extremely Positive
26852,Negative
26853,Extremely Positive
26854,Neutral
26855,Positive
26856,Neutral
26857,Extremely Positive
26858,Positive
26859,Positive
26860,Neutral
26861,Extremely Positive
26862,Neutral
26863,Negative
26864,Positive
26865,Extremely Negative
26866,Extremely Positive
26867,Positive
26868,Extremely Positive
26869,Positive
26870,Neutral
26871,Positive
26872,Extremely Positive
26873,Extremely Positive
26874,Negative
26875,Extremely Negative
26876,Positive
26877,Negative
26878,Extremely Positive
26879,Neutral
26880,Positive
26881,Positive
26882,Neutral
26883,Positive
26884,Extremely Negative
26885,Negative
26886,Negative
26887,Negative
26888,Extremely Positive
26889,Neutral
26890,Neutral
26891,Negative
26892,Positive
26893,Neutral
26894,Extremely Negative
26895,Extremely Positive
26896,Positive
26897,Negative
26898,Positive
26899,Negative
26900,Neutral
26901,Positive
26902,Extremely Positive
26903,Negative
26904,Positive
26905,Extremely Positive
26906,Positive
26907,Extremely Positive
26908,Negative
26909,Positive
26910,Neutral
26911,Negative
26912,Extremely Positive
26913,Neutral
26914,Negative
26915,Negative
26916,Negative
26917,Negative
26918,Neutral
26919,Positive
26920,Extremely Positive
26921,Positive
26922,Extremely Negative
26923,Negative
26924,Extremely Negative
26925,Extremely Positive
26926,Negative
26927,Negative
26928,Extremely Positive
26929,Neutral
26930,Positive
26931,Positive
26932,Extremely Negative
26933,Negative
26934,Positive
26935,Extremely Positive
26936,Positive
26937,Positive
26938,Negative
26939,Neutral
26940,Negative
26941,Neutral
26942,Positive
26943,Positive
26944,Extremely Positive
26945,Positive
26946,Positive
26947,Positive
26948,Positive
26949,Neutral
26950,Positive
26951,Neutral
26952,Extremely Positive
26953,Neutral
26954,Extremely Positive
26955,Extremely Negative
26956,Extremely Negative
26957,Positive
26958,Extremely Negative
26959,Extremely Positive
26960,Positive
26961,Negative
26962,Neutral
26963,Positive
26964,Negative
26965,Negative
26966,Neutral
26967,Extremely Positive
26968,Negative
26969,Extremely Negative
26970,Negative
26971,Extremely Positive
26972,Positive
26973,Negative
26974,Negative
26975,Positive
26976,Extremely Positive
26977,Negative
26978,Extremely Positive
26979,Negative
26980,Positive
26981,Negative
26982,Extremely Positive
26983,Extremely Positive
26984,Extremely Negative
26985,Negative
26986,Extremely Positive
26987,Positive
26988,Positive
26989,Neutral
26990,Extremely Positive
26991,Negative
26992,Neutral
26993,Neutral
26994,Extremely Negative
26995,Neutral
26996,Neutral
26997,Extremely Positive
26998,Positive
26999,Extremely Negative
27000,Positive
27001,Positive
27002,Neutral
27003,Neutral
27004,Extremely Positive
27005,Neutral
27006,Positive
27007,Negative
27008,Negative
27009,Neutral
27010,Extremely Positive
27011,Neutral
27012,Negative
27013,Neutral
27014,Neutral
27015,Positive
27016,Positive
27017,Positive
27018,Extremely Negative
27019,Positive
27020,Positive
27021,Extremely Positive
27022,Negative
27023,Extremely Positive
27024,Positive
27025,Negative
27026,Positive
27027,Negative
27028,Extremely Positive
27029,Positive
27030,Positive
27031,Negative
27032,Negative
27033,Positive
27034,Neutral
27035,Negative
27036,Extremely Positive
27037,Extremely Negative
27038,Positive
27039,Positive
27040,Positive
27041,Positive
27042,Extremely Positive
27043,Extremely Positive
27044,Negative
27045,Negative
27046,Positive
27047,Neutral
27048,Neutral
27049,Negative
27050,Extremely Negative
27051,Extremely Negative
27052,Negative
27053,Neutral
27054,Positive
27055,Extremely Positive
27056,Negative
27057,Negative
27058,Extremely Negative
27059,Positive
27060,Extremely Negative
27061,Extremely Positive
27062,Extremely Positive
27063,Extremely Negative
27064,Extremely Positive
27065,Positive
27066,Extremely Negative
27067,Positive
27068,Extremely Positive
27069,Negative
27070,Neutral
27071,Extremely Positive
27072,Positive
27073,Extremely Negative
27074,Negative
27075,Negative
27076,Extremely Positive
27077,Negative
27078,Neutral
27079,Extremely Positive
27080,Extremely Positive
27081,Extremely Negative
27082,Extremely Negative
27083,Negative
27084,Positive
27085,Negative
27086,Neutral
27087,Positive
27088,Positive
27089,Negative
27090,Positive
27091,Negative
27092,Positive
27093,Positive
27094,Positive
27095,Positive
27096,Neutral
27097,Extremely Positive
27098,Positive
27099,Positive
27100,Positive
27101,Positive
27102,Negative
27103,Extremely Positive
27104,Neutral
27105,Neutral
27106,Neutral
27107,Extremely Positive
27108,Extremely Positive
27109,Negative
27110,Neutral
27111,Extremely Negative
27112,Extremely Positive
27113,Extremely Negative
27114,Positive
27115,Negative
27116,Extremely Positive
27117,Extremely Negative
27118,Extremely Negative
27119,Neutral
27120,Negative
27121,Extremely Positive
27122,Negative
27123,Negative
27124,Neutral
27125,Negative
27126,Positive
27127,Negative
27128,Extremely Negative
27129,Positive
27130,Extremely Positive
27131,Extremely Positive
27132,Positive
27133,Extremely Negative
27134,Extremely Positive
27135,Positive
27136,Extremely Positive
27137,Negative
27138,Positive
27139,Positive
27140,Extremely Negative
27141,Negative
27142,Extremely Negative
27143,Neutral
27144,Extremely Positive
27145,Neutral
27146,Negative
27147,Positive
27148,Positive
27149,Neutral
27150,Extremely Positive
27151,Extremely Positive
27152,Positive
27153,Positive
27154,Negative
27155,Neutral
27156,Neutral
27157,Extremely Negative
27158,Positive
27159,Negative
27160,Extremely Positive
27161,Positive
27162,Neutral
27163,Negative
27164,Negative
27165,Positive
27166,Positive
27167,Positive
27168,Extremely Positive
27169,Negative
27170,Neutral
27171,Negative
27172,Negative
27173,Extremely Positive
27174,Positive
27175,Neutral
27176,Extremely Negative
27177,Positive
27178,Neutral
27179,Neutral
27180,Negative
27181,Extremely Negative
27182,Extremely Positive
27183,Negative
27184,Negative
27185,Neutral
27186,Extremely Positive
27187,Positive
27188,Negative
27189,Positive
27190,Extremely Positive
27191,Neutral
27192,Negative
27193,Neutral
27194,Extremely Negative
27195,Positive
27196,Positive
27197,Negative
27198,Neutral
27199,Extremely Positive
27200,Positive
27201,Extremely Positive
27202,Positive
27203,Positive
27204,Extremely Negative
27205,Extremely Negative
27206,Negative
27207,Negative
27208,Positive
27209,Positive
27210,Neutral
27211,Neutral
27212,Extremely Negative
27213,Positive
27214,Extremely Positive
27215,Positive
27216,Extremely Positive
27217,Extremely Negative
27218,Neutral
27219,Neutral
27220,Positive
27221,Positive
27222,Negative
27223,Negative
27224,Extremely Positive
27225,Neutral
27226,Negative
27227,Neutral
27228,Positive
27229,Positive
27230,Positive
27231,Neutral
27232,Positive
27233,Negative
27234,Negative
27235,Extremely Positive
27236,Extremely Negative
27237,Neutral
27238,Neutral
27239,Neutral
27240,Negative
27241,Negative
27242,Negative
27243,Neutral
27244,Positive
27245,Negative
27246,Negative
27247,Extremely Negative
27248,Extremely Negative
27249,Positive
27250,Positive
27251,Extremely Positive
27252,Positive
27253,Neutral
27254,Negative
27255,Negative
27256,Neutral
27257,Neutral
27258,Extremely Positive
27259,Positive
27260,Negative
27261,Extremely Negative
27262,Positive
27263,Positive
27264,Positive
27265,Neutral
27266,Positive
27267,Negative
27268,Extremely Positive
27269,Extremely Negative
27270,Neutral
27271,Negative
27272,Neutral
27273,Positive
27274,Extremely Positive
27275,Neutral
27276,Neutral
27277,Extremely Negative
27278,Neutral
27279,Extremely Negative
27280,Extremely Positive
27281,Negative
27282,Positive
27283,Negative
27284,Negative
27285,Extremely Negative
27286,Negative
27287,Negative
27288,Extremely Positive
27289,Extremely Positive
27290,Negative
27291,Negative
27292,Neutral
27293,Negative
27294,Extremely Negative
27295,Positive
27296,Positive
27297,Positive
27298,Neutral
27299,Extremely Positive
27300,Extremely Negative
27301,Negative
27302,Positive
27303,Extremely Positive
27304,Neutral
27305,Extremely Positive
27306,Neutral
27307,Positive
27308,Neutral
27309,Neutral
27310,Positive
27311,Neutral
27312,Extremely Positive
27313,Neutral
27314,Neutral
27315,Extremely Negative
27316,Positive
27317,Extremely Negative
27318,Positive
27319,Extremely Negative
27320,Extremely Positive
27321,Extremely Positive
27322,Extremely Negative
27323,Positive
27324,Negative
27325,Extremely Negative
27326,Negative
27327,Positive
27328,Positive
27329,Negative
27330,Negative
27331,Neutral
27332,Negative
27333,Positive
27334,Extremely Negative
27335,Positive
27336,Positive
27337,Extremely Positive
27338,Negative
27339,Neutral
27340,Positive
27341,Extremely Negative
27342,Negative
27343,Positive
27344,Negative
27345,Negative
27346,Extremely Negative
27347,Negative
27348,Extremely Negative
27349,Neutral
27350,Negative
27351,Positive
27352,Extremely Negative
27353,Neutral
27354,Extremely Negative
27355,Positive
27356,Negative
27357,Positive
27358,Negative
27359,Negative
27360,Neutral
27361,Neutral
27362,Negative
27363,Negative
27364,Positive
27365,Positive
27366,Extremely Positive
27367,Positive
27368,Extremely Positive
27369,Negative
27370,Extremely Negative
27371,Neutral
27372,Extremely Negative
27373,Neutral
27374,Neutral
27375,Positive
27376,Positive
27377,Negative
27378,Positive
27379,Negative
27380,Neutral
27381,Negative
27382,Extremely Negative
27383,Neutral
27384,Positive
27385,Negative
27386,Extremely Negative
27387,Neutral
27388,Extremely Positive
27389,Extremely Negative
27390,Negative
27391,Positive
27392,Positive
27393,Positive
27394,Neutral
27395,Positive
27396,Positive
27397,Positive
27398,Extremely Positive
27399,Neutral
27400,Neutral
27401,Neutral
27402,Extremely Positive
27403,Neutral
27404,Positive
27405,Extremely Positive
27406,Negative
27407,Negative
27408,Extremely Negative
27409,Extremely Positive
27410,Extremely Positive
27411,Extremely Positive
27412,Positive
27413,Extremely Negative
27414,Extremely Negative
27415,Extremely Positive
27416,Positive
27417,Positive
27418,Positive
27419,Extremely Positive
27420,Extremely Negative
27421,Positive
27422,Extremely Negative
27423,Negative
27424,Negative
27425,Neutral
27426,Extremely Negative
27427,Positive
27428,Extremely Negative
27429,Extremely Positive
27430,Extremely Negative
27431,Extremely Negative
27432,Positive
27433,Positive
27434,Neutral
27435,Positive
27436,Extremely Positive
27437,Extremely Negative
27438,Extremely Positive
27439,Neutral
27440,Extremely Positive
27441,Positive
27442,Negative
27443,Extremely Positive
27444,Positive
27445,Neutral
27446,Negative
27447,Positive
27448,Negative
27449,Positive
27450,Negative
27451,Extremely Positive
27452,Extremely Negative
27453,Extremely Negative
27454,Negative
27455,Negative
27456,Neutral
27457,Neutral
27458,Neutral
27459,Positive
27460,Positive
27461,Negative
27462,Neutral
27463,Extremely Positive
27464,Extremely Positive
27465,Positive
27466,Neutral
27467,Extremely Positive
27468,Negative
27469,Negative
27470,Neutral
27471,Positive
27472,Extremely Positive
27473,Positive
27474,Positive
27475,Positive
27476,Negative
27477,Extremely Negative
27478,Neutral
27479,Extremely Positive
27480,Extremely Negative
27481,Extremely Positive
27482,Positive
27483,Extremely Positive
27484,Neutral
27485,Extremely Positive
27486,Extremely Negative
27487,Neutral
27488,Extremely Positive
27489,Extremely Positive
27490,Neutral
27491,Extremely Positive
27492,Positive
27493,Neutral
27494,Extremely Positive
27495,Positive
27496,Positive
27497,Extremely Negative
27498,Negative
27499,Positive
27500,Negative
27501,Positive
27502,Positive
27503,Extremely Negative
27504,Positive
27505,Neutral
27506,Positive
27507,Positive
27508,Positive
27509,Positive
27510,Extremely Positive
27511,Extremely Positive
27512,Extremely Positive
27513,Negative
27514,Positive
27515,Neutral
27516,Neutral
27517,Extremely Negative
27518,Positive
27519,Neutral
27520,Neutral
27521,Positive
27522,Extremely Negative
27523,Negative
27524,Positive
27525,Extremely Positive
27526,Extremely Positive
27527,Negative
27528,Extremely Negative
27529,Negative
27530,Neutral
27531,Negative
27532,Negative
27533,Extremely Positive
27534,Negative
27535,Neutral
27536,Extremely Negative
27537,Extremely Positive
27538,Neutral
27539,Extremely Negative
27540,Negative
27541,Extremely Positive
27542,Extremely Negative
27543,Negative
27544,Extremely Negative
27545,Negative
27546,Neutral
27547,Neutral
27548,Extremely Positive
27549,Extremely Negative
27550,Neutral
27551,Positive
27552,Neutral
27553,Negative
27554,Neutral
27555,Positive
27556,Extremely Negative
27557,Extremely Negative
27558,Extremely Negative
27559,Negative
27560,Positive
27561,Negative
27562,Neutral
27563,Positive
27564,Neutral
27565,Positive
27566,Neutral
27567,Negative
27568,Positive
27569,Positive
27570,Neutral
27571,Extremely Positive
27572,Extremely Negative
27573,Positive
27574,Negative
27575,Positive
27576,Negative
27577,Positive
27578,Extremely Positive
27579,Positive
27580,Positive
27581,Extremely Positive
27582,Extremely Negative
27583,Extremely Positive
27584,Positive
27585,Extremely Positive
27586,Negative
27587,Extremely Positive
27588,Extremely Positive
27589,Positive
27590,Neutral
27591,Extremely Positive
27592,Negative
27593,Negative
27594,Positive
27595,Extremely Negative
27596,Positive
27597,Neutral
27598,Neutral
27599,Positive
27600,Extremely Negative
27601,Positive
27602,Positive
27603,Extremely Positive
27604,Negative
27605,Neutral
27606,Negative
27607,Positive
27608,Extremely Negative
27609,Positive
27610,Positive
27611,Extremely Positive
27612,Negative
27613,Negative
27614,Neutral
27615,Extremely Positive
27616,Neutral
27617,Neutral
27618,Positive
27619,Neutral
27620,Positive
27621,Negative
27622,Negative
27623,Extremely Negative
27624,Extremely Negative
27625,Extremely Positive
27626,Neutral
27627,Extremely Positive
27628,Negative
27629,Negative
27630,Negative
27631,Positive
27632,Negative
27633,Neutral
27634,Extremely Negative
27635,Positive
27636,Positive
27637,Positive
27638,Positive
27639,Negative
27640,Positive
27641,Neutral
27642,Negative
27643,Negative
27644,Extremely Positive
27645,Neutral
27646,Positive
27647,Neutral
27648,Negative
27649,Negative
27650,Negative
27651,Positive
27652,Negative
27653,Neutral
27654,Positive
27655,Positive
27656,Positive
27657,Positive
27658,Neutral
27659,Negative
27660,Positive
27661,Neutral
27662,Positive
27663,Extremely Positive
27664,Negative
27665,Neutral
27666,Neutral
27667,Positive
27668,Positive
27669,Neutral
27670,Neutral
27671,Extremely Positive
27672,Neutral
27673,Negative
27674,Neutral
27675,Positive
27676,Extremely Positive
27677,Positive
27678,Extremely Negative
27679,Neutral
27680,Extremely Positive
27681,Negative
27682,Neutral
27683,Neutral
27684,Negative
27685,Neutral
27686,Neutral
27687,Positive
27688,Negative
27689,Neutral
27690,Extremely Negative
27691,Negative
27692,Extremely Negative
27693,Neutral
27694,Positive
27695,Positive
27696,Negative
27697,Extremely Positive
27698,Extremely Negative
27699,Extremely Positive
27700,Positive
27701,Extremely Negative
27702,Negative
27703,Extremely Negative
27704,Neutral
27705,Extremely Negative
27706,Extremely Positive
27707,Positive
27708,Positive
27709,Negative
27710,Negative
27711,Neutral
27712,Negative
27713,Extremely Negative
27714,Negative
27715,Neutral
27716,Extremely Positive
27717,Positive
27718,Positive
27719,Positive
27720,Extremely Negative
27721,Extremely Positive
27722,Neutral
27723,Neutral
27724,Negative
27725,Extremely Negative
27726,Negative
27727,Negative
27728,Positive
27729,Extremely Negative
27730,Negative
27731,Positive
27732,Positive
27733,Positive
27734,Negative
27735,Negative
27736,Extremely Negative
27737,Neutral
27738,Extremely Positive
27739,Extremely Negative
27740,Neutral
27741,Neutral
27742,Neutral
27743,Neutral
27744,Negative
27745,Negative
27746,Negative
27747,Extremely Positive
27748,Positive
27749,Positive
27750,Positive
27751,Positive
27752,Negative
27753,Negative
27754,Extremely Positive
27755,Positive
27756,Neutral
27757,Neutral
27758,Negative
27759,Positive
27760,Negative
27761,Negative
27762,Positive
27763,Negative
27764,Negative
27765,Positive
27766,Neutral
27767,Positive
27768,Positive
27769,Extremely Negative
27770,Neutral
27771,Positive
27772,Extremely Positive
27773,Positive
27774,Positive
27775,Negative
27776,Extremely Positive
27777,Positive
27778,Neutral
27779,Extremely Negative
27780,Extremely Positive
27781,Extremely Negative
27782,Negative
27783,Negative
27784,Positive
27785,Extremely Positive
27786,Neutral
27787,Positive
27788,Negative
27789,Positive
27790,Negative
27791,Neutral
27792,Negative
27793,Extremely Positive
27794,Positive
27795,Positive
27796,Neutral
27797,Positive
27798,Positive
27799,Positive
27800,Negative
27801,Negative
27802,Extremely Negative
27803,Neutral
27804,Extremely Positive
27805,Negative
27806,Negative
27807,Negative
27808,Positive
27809,Negative
27810,Negative
27811,Extremely Negative
27812,Extremely Positive
27813,Extremely Positive
27814,Positive
27815,Neutral
27816,Extremely Negative
27817,Positive
27818,Positive
27819,Negative
27820,Negative
27821,Neutral
27822,Extremely Positive
27823,Extremely Positive
27824,Positive
27825,Negative
27826,Extremely Positive
27827,Positive
27828,Neutral
27829,Negative
27830,Extremely Negative
27831,Neutral
27832,Positive
27833,Extremely Positive
27834,Positive
27835,Extremely Negative
27836,Neutral
27837,Extremely Positive
27838,Positive
27839,Positive
27840,Positive
27841,Neutral
27842,Neutral
27843,Positive
27844,Positive
27845,Positive
27846,Neutral
27847,Negative
27848,Positive
27849,Extremely Negative
27850,Positive
27851,Extremely Positive
27852,Neutral
27853,Negative
27854,Extremely Negative
27855,Extremely Positive
27856,Neutral
27857,Neutral
27858,Extremely Positive
27859,Neutral
27860,Positive
27861,Extremely Negative
27862,Extremely Positive
27863,Extremely Positive
27864,Negative
27865,Positive
27866,Extremely Positive
27867,Positive
27868,Positive
27869,Extremely Positive
27870,Extremely Positive
27871,Negative
27872,Neutral
27873,Neutral
27874,Extremely Negative
27875,Negative
27876,Positive
27877,Extremely Positive
27878,Positive
27879,Positive
27880,Negative
27881,Extremely Positive
27882,Neutral
27883,Positive
27884,Positive
27885,Positive
27886,Negative
27887,Extremely Negative
27888,Extremely Negative
27889,Neutral
27890,Extremely Positive
27891,Positive
27892,Negative
27893,Positive
27894,Extremely Positive
27895,Negative
27896,Negative
27897,Neutral
27898,Neutral
27899,Positive
27900,Extremely Positive
27901,Positive
27902,Neutral
27903,Neutral
27904,Negative
27905,Positive
27906,Positive
27907,Extremely Positive
27908,Positive
27909,Negative
27910,Extremely Negative
27911,Neutral
27912,Negative
27913,Neutral
27914,Negative
27915,Extremely Negative
27916,Extremely Positive
27917,Neutral
27918,Positive
27919,Neutral
27920,Positive
27921,Extremely Positive
27922,Positive
27923,Negative
27924,Negative
27925,Negative
27926,Extremely Negative
27927,Negative
27928,Positive
27929,Positive
27930,Extremely Negative
27931,Positive
27932,Positive
27933,Neutral
27934,Positive
27935,Negative
27936,Positive
27937,Positive
27938,Extremely Positive
27939,Neutral
27940,Negative
27941,Neutral
27942,Extremely Positive
27943,Extremely Negative
27944,Positive
27945,Negative
27946,Positive
27947,Positive
27948,Positive
27949,Neutral
27950,Extremely Positive
27951,Positive
27952,Positive
27953,Neutral
27954,Extremely Negative
27955,Positive
27956,Positive
27957,Extremely Positive
27958,Extremely Positive
27959,Extremely Negative
27960,Positive
27961,Negative
27962,Extremely Positive
27963,Extremely Negative
27964,Extremely Negative
27965,Negative
27966,Positive
27967,Negative
27968,Extremely Positive
27969,Extremely Positive
27970,Positive
27971,Extremely Positive
27972,Neutral
27973,Positive
27974,Negative
27975,Neutral
27976,Extremely Positive
27977,Extremely Negative
27978,Negative
27979,Extremely Positive
27980,Positive
27981,Extremely Negative
27982,Negative
27983,Extremely Positive
27984,Positive
27985,Neutral
27986,Positive
27987,Positive
27988,Neutral
27989,Negative
27990,Negative
27991,Neutral
27992,Extremely Negative
27993,Extremely Positive
27994,Positive
27995,Extremely Positive
27996,Positive
27997,Positive
27998,Extremely Positive
27999,Positive
28000,Extremely Negative
28001,Extremely Negative
28002,Negative
28003,Positive
28004,Extremely Positive
28005,Extremely Negative
28006,Negative
28007,Negative
28008,Extremely Positive
28009,Extremely Positive
28010,Neutral
28011,Extremely Positive
28012,Neutral
28013,Positive
28014,Negative
28015,Negative
28016,Extremely Positive
28017,Neutral
28018,Negative
28019,Extremely Positive
28020,Positive
28021,Neutral
28022,Extremely Positive
28023,Neutral
28024,Extremely Positive
28025,Positive
28026,Extremely Positive
28027,Neutral
28028,Positive
28029,Negative
28030,Extremely Positive
28031,Extremely Negative
28032,Positive
28033,Extremely Positive
28034,Positive
28035,Positive
28036,Extremely Positive
28037,Neutral
28038,Negative
28039,Extremely Positive
28040,Extremely Positive
28041,Negative
28042,Positive
28043,Extremely Positive
28044,Positive
28045,Extremely Negative
28046,Extremely Negative
28047,Negative
28048,Extremely Negative
28049,Negative
28050,Negative
28051,Extremely Negative
28052,Positive
28053,Neutral
28054,Negative
28055,Negative
28056,Negative
28057,Neutral
28058,Negative
28059,Neutral
28060,Negative
28061,Neutral
28062,Neutral
28063,Neutral
28064,Negative
28065,Positive
28066,Positive
28067,Neutral
28068,Negative
28069,Positive
28070,Positive
28071,Neutral
28072,Positive
28073,Extremely Negative
28074,Neutral
28075,Positive
28076,Extremely Negative
28077,Neutral
28078,Extremely Positive
28079,Positive
28080,Negative
28081,Negative
28082,Positive
28083,Extremely Negative
28084,Extremely Positive
28085,Extremely Positive
28086,Positive
28087,Positive
28088,Extremely Negative
28089,Extremely Positive
28090,Neutral
28091,Positive
28092,Positive
28093,Positive
28094,Positive
28095,Neutral
28096,Positive
28097,Positive
28098,Extremely Positive
28099,Extremely Positive
28100,Extremely Positive
28101,Negative
28102,Neutral
28103,Negative
28104,Positive
28105,Extremely Negative
28106,Neutral
28107,Negative
28108,Extremely Positive
28109,Positive
28110,Positive
28111,Extremely Positive
28112,Positive
28113,Negative
28114,Positive
28115,Extremely Negative
28116,Positive
28117,Positive
28118,Negative
28119,Negative
28120,Neutral
28121,Positive
28122,Negative
28123,Negative
28124,Negative
28125,Neutral
28126,Extremely Positive
28127,Positive
28128,Positive
28129,Extremely Positive
28130,Positive
28131,Negative
28132,Negative
28133,Positive
28134,Extremely Positive
28135,Negative
28136,Positive
28137,Neutral
28138,Positive
28139,Extremely Positive
28140,Extremely Negative
28141,Positive
28142,Extremely Positive
28143,Neutral
28144,Positive
28145,Positive
28146,Neutral
28147,Extremely Negative
28148,Positive
28149,Positive
28150,Negative
28151,Neutral
28152,Positive
28153,Negative
28154,Negative
28155,Positive
28156,Negative
28157,Extremely Positive
28158,Positive
28159,Negative
28160,Negative
28161,Neutral
28162,Neutral
28163,Extremely Negative
28164,Extremely Negative
28165,Extremely Negative
28166,Positive
28167,Extremely Positive
28168,Neutral
28169,Extremely Negative
28170,Positive
28171,Negative
28172,Neutral
28173,Extremely Positive
28174,Negative
28175,Negative
28176,Neutral
28177,Neutral
28178,Extremely Positive
28179,Neutral
28180,Positive
28181,Negative
28182,Positive
28183,Positive
28184,Extremely Negative
28185,Extremely Negative
28186,Extremely Negative
28187,Negative
28188,Negative
28189,Neutral
28190,Negative
28191,Positive
28192,Neutral
28193,Neutral
28194,Negative
28195,Neutral
28196,Positive
28197,Extremely Negative
28198,Negative
28199,Positive
28200,Neutral
28201,Extremely Negative
28202,Negative
28203,Neutral
28204,Positive
28205,Extremely Negative
28206,Extremely Positive
28207,Neutral
28208,Positive
28209,Extremely Positive
28210,Positive
28211,Positive
28212,Negative
28213,Positive
28214,Neutral
28215,Extremely Negative
28216,Negative
28217,Positive
28218,Neutral
28219,Negative
28220,Positive
28221,Negative
28222,Negative
28223,Positive
28224,Neutral
28225,Extremely Positive
28226,Negative
28227,Neutral
28228,Extremely Negative
28229,Extremely Negative
28230,Extremely Negative
28231,Positive
28232,Positive
28233,Positive
28234,Neutral
28235,Extremely Positive
28236,Positive
28237,Extremely Negative
28238,Positive
28239,Negative
28240,Positive
28241,Negative
28242,Neutral
28243,Extremely Negative
28244,Negative
28245,Extremely Negative
28246,Positive
28247,Neutral
28248,Positive
28249,Extremely Positive
28250,Positive
28251,Positive
28252,Negative
28253,Negative
28254,Positive
28255,Extremely Positive
28256,Positive
28257,Positive
28258,Extremely Negative
28259,Extremely Positive
28260,Neutral
28261,Neutral
28262,Extremely Negative
28263,Negative
28264,Positive
28265,Extremely Positive
28266,Negative
28267,Neutral
28268,Neutral
28269,Extremely Positive
28270,Extremely Positive
28271,Positive
28272,Extremely Positive
28273,Positive
28274,Neutral
28275,Positive
28276,Positive
28277,Positive
28278,Positive
28279,Negative
28280,Extremely Negative
28281,Neutral
28282,Neutral
28283,Neutral
28284,Extremely Negative
28285,Neutral
28286,Neutral
28287,Positive
28288,Negative
28289,Positive
28290,Neutral
28291,Positive
28292,Positive
28293,Negative
28294,Neutral
28295,Negative
28296,Positive
28297,Extremely Positive
28298,Extremely Positive
28299,Positive
28300,Extremely Positive
28301,Neutral
